FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_MUN;PERIODO
9012023;264;30205;SIERRA;APURIMAC;ANDAHUAYLAS;HUANCARAY;4658;434;4224;101.74;2014
9012023;265;30206;SIERRA;APURIMAC;ANDAHUAYLAS;HUAYANA;1057;593;464;138.89;2014
9012023;266;30207;SIERRA;APURIMAC;ANDAHUAYLAS;KISHUARA;9224;1567;7657;367.20;2014
9012023;267;30208;SIERRA;APURIMAC;ANDAHUAYLAS;PACOBAMBA;4876;367;4509;85.89;2014
9012023;268;30209;SIERRA;APURIMAC;ANDAHUAYLAS;PACUCHA;10099;1172;8927;274.55;2014
9012023;269;30210;SIERRA;APURIMAC;ANDAHUAYLAS;PAMPACHIRI;2773;772;2001;180.89;2014
9012023;270;30211;SIERRA;APURIMAC;ANDAHUAYLAS;POMACOCHA;1043;741;302;173.71;2014
9012023;271;30212;SIERRA;APURIMAC;ANDAHUAYLAS;SAN ANTONIO DE CACHI;3270;1365;1905;319.80;2014
9012023;272;30213;SIERRA;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;26922;12226;14696;2667.03;2014
9012023;273;30214;SIERRA;APURIMAC;ANDAHUAYLAS;SAN MIGUEL DE CHACCRAMPA;2053;769;1284;180.17;2014
9012023;274;30215;SIERRA;APURIMAC;ANDAHUAYLAS;SANTA MARIA DE CHICMO;9969;4846;5123;1490.84;2014
9012023;275;30216;SIERRA;APURIMAC;ANDAHUAYLAS;TALAVERA;18312;9435;8877;2401.21;2014
9012023;276;30217;SIERRA;APURIMAC;ANDAHUAYLAS;TUMAY HUARACA;2406;819;1587;191.92;2014
9012023;277;30218;SIERRA;APURIMAC;ANDAHUAYLAS;TURPO;4232;1314;2918;307.72;2014
9012023;278;30219;SIERRA;APURIMAC;ANDAHUAYLAS;KAQUIABAMBA;2919;1608;1311;376.82;2014
9012023;279;30220;SIERRA;APURIMAC;ANDAHUAYLAS;JOSÉ MARÍA ARGUEDAS  ;3676;0;3676;0.00;2014
9012023;280;30301;SIERRA;APURIMAC;ANTABAMBA;ANTABAMBA;3204;2037;1167;350.54;2014
9012023;281;30302;SIERRA;APURIMAC;ANTABAMBA;EL ORO;553;367;186;85.87;2014
9012023;282;30303;SIERRA;APURIMAC;ANTABAMBA;HUAQUIRCA;1576;1230;346;288.20;2014
9012023;283;30304;SIERRA;APURIMAC;ANTABAMBA;JUAN ESPINOZA MEDRANO;2078;1771;307;414.85;2014
9012023;284;30305;SIERRA;APURIMAC;ANTABAMBA;OROPESA;3063;1742;1321;408.09;2014
9012023;285;30306;SIERRA;APURIMAC;ANTABAMBA;PACHACONAS;1285;1015;270;237.70;2014
9012023;286;30307;SIERRA;APURIMAC;ANTABAMBA;SABAINO;1641;1215;426;284.57;2014
9012023;287;30401;SIERRA;APURIMAC;AYMARAES;CHALHUANCA;5012;4004;1008;937.95;2014
9012023;288;30402;SIERRA;APURIMAC;AYMARAES;CAPAYA;947;359;588;84.00;2014
9012023;289;30403;SIERRA;APURIMAC;AYMARAES;CARAYBAMBA;1466;1357;109;317.99;2014
9012023;290;30404;SIERRA;APURIMAC;AYMARAES;CHAPIMARCA;2194;1147;1047;268.69;2014
9012023;291;30405;SIERRA;APURIMAC;AYMARAES;COLCABAMBA;924;625;299;146.52;2014
9012023;292;30406;SIERRA;APURIMAC;AYMARAES;COTARUSE;5206;1031;4175;241.58;2014
9012023;293;30407;SIERRA;APURIMAC;AYMARAES;IHUAYLLO;724;203;521;47.62;2014
9012023;294;30408;SIERRA;APURIMAC;AYMARAES;JUSTO APU SAHUARAURA;1272;467;805;109.49;2014
9012023;295;30409;SIERRA;APURIMAC;AYMARAES;LUCRE;2173;506;1667;118.60;2014
9012023;296;30410;SIERRA;APURIMAC;AYMARAES;POCOHUANCA;1189;622;567;145.77;2014
9012023;297;30411;SIERRA;APURIMAC;AYMARAES;SAN JUAN DE CHACÑA;873;570;303;133.57;2014
9012023;298;30412;SIERRA;APURIMAC;AYMARAES;SAÑAYCA;1438;609;829;142.64;2014
9012023;299;30413;SIERRA;APURIMAC;AYMARAES;SORAYA;827;158;669;36.94;2014
9012023;300;30414;SIERRA;APURIMAC;AYMARAES;TAPAIRIHUA;2270;296;1974;69.38;2014
9012023;301;30415;SIERRA;APURIMAC;AYMARAES;TINTAY;3244;787;2457;184.27;2014
9012023;302;30416;SIERRA;APURIMAC;AYMARAES;TORAYA;1949;634;1315;148.60;2014
9012023;303;30417;SIERRA;APURIMAC;AYMARAES;YANACA;1206;661;545;154.89;2014
9012023;304;30501;SIERRA;APURIMAC;COTABAMBAS;TAMBOBAMBA;11534;3562;7972;834.55;2014
9012023;305;30502;SIERRA;APURIMAC;COTABAMBAS;COTABAMBAS;4279;1435;2844;336.16;2014
9012023;306;30503;SIERRA;APURIMAC;COTABAMBAS;COYLLURQUI;8500;1163;7337;272.37;2014
9012023;307;30504;SIERRA;APURIMAC;COTABAMBAS;HAQUIRA;11757;4353;7404;1019.72;2014
9012023;308;30505;SIERRA;APURIMAC;COTABAMBAS;MARA;6698;1198;5500;280.56;2014
9012023;309;30506;SIERRA;APURIMAC;COTABAMBAS;CHALLHUAHUACHO;9646;2196;7450;514.56;2014
9012023;310;30601;SIERRA;APURIMAC;CHINCHEROS;CHINCHEROS;6734;2505;4229;561.76;2014
9012023;311;30602;SIERRA;APURIMAC;CHINCHEROS;ANCO-HUALLO;12410;8629;3781;2021.64;2014
9012023;312;30603;SIERRA;APURIMAC;CHINCHEROS;COCHARCAS;2647;621;2026;145.54;2014
9012023;313;30604;SIERRA;APURIMAC;CHINCHEROS;HUACCANA;10293;3242;7051;759.59;2014
9012023;314;30605;SIERRA;APURIMAC;CHINCHEROS;OCOBAMBA;8359;817;7542;191.34;2014
9012023;315;30606;SIERRA;APURIMAC;CHINCHEROS;ONGOY     ;9073;637;8436;149.14;2014
9012023;316;30607;SIERRA;APURIMAC;CHINCHEROS;URANMARCA;3605;1188;2417;278.37;2014
9012023;317;30608;SIERRA;APURIMAC;CHINCHEROS;RANRACANCHA;5269;1230;4039;288.25;2014
9012023;318;30701;SIERRA;APURIMAC;GRAU;CHUQUIBAMBILLA;5484;2609;2875;340.12;2014
9012023;319;30702;SIERRA;APURIMAC;GRAU;CURPAHUASI;2394;434;1960;101.75;2014
9012023;320;30703;SIERRA;APURIMAC;GRAU;GAMARRA;4033;430;3603;100.80;2014
9012023;321;30704;SIERRA;APURIMAC;GRAU;HUAYLLATI;1725;485;1240;113.73;2014
9012023;322;30705;SIERRA;APURIMAC;GRAU;MAMARA;987;698;289;163.44;2014
9012023;323;30706;SIERRA;APURIMAC;GRAU;MICAELA BASTIDAS;1638;701;937;164.20;2014
9012023;324;30707;SIERRA;APURIMAC;GRAU;PATAYPAMPA;1120;563;557;131.96;2014
9012023;325;30708;SIERRA;APURIMAC;GRAU;PROGRESO;3281;853;2428;199.86;2014
9012023;326;30709;SIERRA;APURIMAC;GRAU;SAN ANTONIO;369;321;48;75.19;2014
9012023;327;30710;SIERRA;APURIMAC;GRAU;SANTA ROSA;724;337;387;78.85;2014
9012023;328;30711;SIERRA;APURIMAC;GRAU;TURPAY;780;605;175;141.81;2014
9012023;329;30712;SIERRA;APURIMAC;GRAU;VILCABAMBA;1393;1138;255;266.62;2014
9012023;330;30713;SIERRA;APURIMAC;GRAU;VIRUNDO;1269;1142;127;267.50;2014
9012023;331;30714;SIERRA;APURIMAC;GRAU;CURASCO;1622;494;1128;115.63;2014
9012023;332;40101;SIERRA;AREQUIPA;AREQUIPA;AREQUIPA;55264;55264;0;13069.45;2014
9012023;333;40102;SIERRA;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;81445;81445;0;18685.81;2014
9012023;334;40103;SIERRA;AREQUIPA;AREQUIPA;CAYMA;89793;89781;12;27909.25;2014
9012023;335;40104;SIERRA;AREQUIPA;AREQUIPA;CERRO COLORADO ;143772;143058;714;34528.97;2014
9012023;336;40105;SIERRA;AREQUIPA;AREQUIPA;CHARACATO;8947;7924;1023;1018.39;2014
9012023;337;40106;SIERRA;AREQUIPA;AREQUIPA;CHIGUATA;2919;2031;888;475.84;2014
9012023;338;40107;SIERRA;AREQUIPA;AREQUIPA;JACOBO HUNTER;48247;48247;0;10033.99;2014
9012023;339;40108;SIERRA;AREQUIPA;AREQUIPA;LA JOYA;29505;20470;9035;3803.90;2014
9012023;340;40109;SIERRA;AREQUIPA;AREQUIPA;MARIANO MELGAR;52837;52837;0;16083.80;2014
9012023;341;40110;SIERRA;AREQUIPA;AREQUIPA;MIRAFLORES;49160;49160;0;9623.83;2014
9012023;342;40111;SIERRA;AREQUIPA;AREQUIPA;MOLLEBAYA;1809;547;1262;128.04;2014
9012023;343;40112;SIERRA;AREQUIPA;AREQUIPA;PAUCARPATA;124701;124701;0;33689.11;2014
9012023;344;40113;SIERRA;AREQUIPA;AREQUIPA;POCSI;556;315;241;73.78;2014
9012023;345;40114;SIERRA;AREQUIPA;AREQUIPA;POLOBAYA;1479;543;936;127.33;2014
9012023;346;40115;SIERRA;AREQUIPA;AREQUIPA;QUEQUEÑA;1361;1032;329;241.69;2014
9012023;347;40116;SIERRA;AREQUIPA;AREQUIPA;SABANDIA;4095;3915;180;931.42;2014
9012023;348;40117;SIERRA;AREQUIPA;AREQUIPA;SACHACA;19390;19390;0;4981.98;2014
9012023;349;40118;COSTA;AREQUIPA;AREQUIPA;SAN JUAN DE SIGUAS;1508;501;1007;121.10;2014
9012023;350;40119;SIERRA;AREQUIPA;AREQUIPA;SAN JUAN DE TARUCANI;2187;673;1514;157.63;2014
9012023;351;40120;COSTA;AREQUIPA;AREQUIPA;SANTA ISABEL DE SIGUAS;1268;80;1188;19.44;2014
9012023;352;40121;COSTA;AREQUIPA;AREQUIPA;SANTA RITA DE SIGUAS;5454;4913;541;1188.18;2014
9012023;353;40122;SIERRA;AREQUIPA;AREQUIPA;SOCABAYA;75797;75283;514;12937.03;2014
9012023;354;40123;SIERRA;AREQUIPA;AREQUIPA;TIABAYA;14823;14176;647;5100.19;2014
9012023;355;40124;SIERRA;AREQUIPA;AREQUIPA;UCHUMAYO;12246;10730;1516;3133.21;2014
9012023;356;40125;COSTA;AREQUIPA;AREQUIPA;VITOR  ;2399;1271;1128;307.44;2014
9012023;357;40126;SIERRA;AREQUIPA;AREQUIPA;YANAHUARA;25242;25242;0;7154.78;2014
9012023;358;40127;SIERRA;AREQUIPA;AREQUIPA;YARABAMBA;1121;720;401;168.77;2014
9012023;359;40128;SIERRA;AREQUIPA;AREQUIPA;YURA;24007;22150;1857;5218.56;2014
9012023;360;40129;SIERRA;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;77019;77019;0;20950.40;2014
9012023;361;40201;COSTA;AREQUIPA;CAMANA;CAMANA;14584;14469;115;4677.74;2014
9012023;362;40202;COSTA;AREQUIPA;CAMANA;JOSE MARIA QUIMPER;4124;3801;323;792.72;2014
9012023;363;40203;COSTA;AREQUIPA;CAMANA;MARIANO NICOLAS VALCARCEL;6531;937;5594;226.72;2014
9012023;364;40204;COSTA;AREQUIPA;CAMANA;MARISCAL CACERES;6278;5407;871;1607.01;2014
9012023;365;40205;COSTA;AREQUIPA;CAMANA;NICOLAS DE PIEROLA;6304;5573;731;1162.43;2014
9012023;366;40206;COSTA;AREQUIPA;CAMANA;OCOÑA;4804;3792;1012;573.47;2014
9012023;367;40207;COSTA;AREQUIPA;CAMANA;QUILCA;682;175;507;42.36;2014
9012023;368;40208;COSTA;AREQUIPA;CAMANA;SAMUEL PASTOR;15058;13754;1304;2725.27;2014
9012023;369;40301;SIERRA;AREQUIPA;CARAVELI;CARAVELI;3749;3674;75;860.65;2014
9012023;370;40302;COSTA;AREQUIPA;CARAVELI;ACARI;3318;2916;402;705.20;2014
9012023;371;40303;COSTA;AREQUIPA;CARAVELI;ATICO;4173;3295;878;463.90;2014
9012023;372;40304;COSTA;AREQUIPA;CARAVELI;ATIQUIPA;900;159;741;38.53;2014
9012023;373;40305;COSTA;AREQUIPA;CARAVELI;BELLA UNION;6279;2105;4174;438.98;2014
9012023;374;40306;SIERRA;AREQUIPA;CARAVELI;CAHUACHO;908;260;648;60.85;2014
9012023;375;40307;COSTA;AREQUIPA;CARAVELI;CHALA;6575;6046;529;1462.16;2014
9012023;376;40308;COSTA;AREQUIPA;CARAVELI;CHAPARRA;5176;2208;2968;534.11;2014
9012023;377;40309;SIERRA;AREQUIPA;CARAVELI;HUANUHUANU;3169;115;3054;26.93;2014
9012023;378;40310;SIERRA;AREQUIPA;CARAVELI;JAQUI;1313;1092;221;255.94;2014
9012023;379;40311;COSTA;AREQUIPA;CARAVELI;LOMAS;1316;1178;138;284.91;2014
9012023;380;40312;SIERRA;AREQUIPA;CARAVELI;QUICACHA;1890;313;1577;73.29;2014
9012023;381;40313;COSTA;AREQUIPA;CARAVELI;YAUCA;1607;1357;250;328.12;2014
9012023;382;40401;COSTA;AREQUIPA;CASTILLA;APLAO;8885;4866;4019;685.01;2014
9012023;383;40402;SIERRA;AREQUIPA;CASTILLA;ANDAGUA;1177;771;406;180.67;2014
9012023;384;40403;SIERRA;AREQUIPA;CASTILLA;AYO;395;287;108;67.35;2014
9012023;385;40404;SIERRA;AREQUIPA;CASTILLA;CHACHAS;1755;507;1248;118.89;2014
9012023;386;40405;SIERRA;AREQUIPA;CASTILLA;CHILCAYMARCA;1186;672;514;157.40;2014
9012023;387;40406;SIERRA;AREQUIPA;CASTILLA;CHOCO;1027;349;678;81.85;2014
9012023;388;40407;COSTA;AREQUIPA;CASTILLA;HUANCARQUI;1339;1104;235;266.91;2014
9012023;389;40408;SIERRA;AREQUIPA;CASTILLA;MACHAGUAY;749;304;445;71.27;2014
9012023;390;40409;SIERRA;AREQUIPA;CASTILLA;ORCOPAMPA;9521;7737;1784;1452.26;2014
9012023;391;40410;SIERRA;AREQUIPA;CASTILLA;PAMPACOLCA;2782;1585;1197;371.40;2014
9012023;392;40411;SIERRA;AREQUIPA;CASTILLA;TIPAN;532;136;396;31.84;2014
9012023;393;40412;SIERRA;AREQUIPA;CASTILLA;UÑON;433;311;122;72.89;2014
9012023;394;40413;COSTA;AREQUIPA;CASTILLA;URACA;7245;2687;4558;649.92;2014
9012023;395;40414;SIERRA;AREQUIPA;CASTILLA;VIRACO;1756;1152;604;269.96;2014
9012023;396;40501;SIERRA;AREQUIPA;CAYLLOMA;CHIVAY;7548;7261;287;1701.16;2014
9012023;397;40502;SIERRA;AREQUIPA;CAYLLOMA;ACHOMA;938;860;78;201.42;2014
9012023;398;40503;SIERRA;AREQUIPA;CAYLLOMA;CABANACONDE;2467;2351;116;550.70;2014
9012023;399;40504;SIERRA;AREQUIPA;CAYLLOMA;CALLALLI;2069;877;1192;205.39;2014
9012023;400;40505;SIERRA;AREQUIPA;CAYLLOMA;CAYLLOMA;3285;1727;1558;404.70;2014
9012023;401;40506;SIERRA;AREQUIPA;CAYLLOMA;COPORAQUE;1516;1294;222;303.15;2014
9012023;402;40507;SIERRA;AREQUIPA;CAYLLOMA;HUAMBO;647;383;264;89.76;2014
9012023;403;40508;SIERRA;AREQUIPA;CAYLLOMA;HUANCA;1500;757;743;177.33;2014
9012023;404;40509;SIERRA;AREQUIPA;CAYLLOMA;ICHUPAMPA;677;635;42;148.76;2014
9012023;405;40510;SIERRA;AREQUIPA;CAYLLOMA;LARI;1522;1388;134;325.14;2014
9012023;406;40511;SIERRA;AREQUIPA;CAYLLOMA;LLUTA;1297;520;777;121.80;2014
9012023;407;40512;SIERRA;AREQUIPA;CAYLLOMA;MACA;747;740;7;173.47;2014
9012023;408;40513;SIERRA;AREQUIPA;CAYLLOMA;MADRIGAL;522;511;11;119.69;2014
9012023;409;40514;SIERRA;AREQUIPA;CAYLLOMA;SAN ANTONIO DE CHUCA ;1535;495;1040;115.89;2014
9012023;410;40515;SIERRA;AREQUIPA;CAYLLOMA;SIBAYO;693;456;237;106.82;2014
9012023;411;40516;SIERRA;AREQUIPA;CAYLLOMA;TAPAY;562;101;461;23.74;2014
9012023;412;40517;SIERRA;AREQUIPA;CAYLLOMA;TISCO;1498;380;1118;89.04;2014
9012023;413;40518;SIERRA;AREQUIPA;CAYLLOMA;TUTI;775;652;123;152.73;2014
9012023;414;40519;SIERRA;AREQUIPA;CAYLLOMA;YANQUE;2165;1842;323;431.53;2014
9012023;415;40520;COSTA;AREQUIPA;CAYLLOMA;MAJES;59640;37461;22179;11719.87;2014
9012023;416;40601;COSTA;AREQUIPA;CONDESUYOS;CHUQUIBAMBA;3396;2624;772;634.71;2014
9012023;417;40602;SIERRA;AREQUIPA;CONDESUYOS;ANDARAY;680;332;348;77.77;2014
9012023;418;40603;SIERRA;AREQUIPA;CONDESUYOS;CAYARANI;3237;401;2836;93.95;2014
9012023;419;40604;SIERRA;AREQUIPA;CONDESUYOS;CHICHAS;694;154;540;36.15;2014
9012023;420;40605;COSTA;AREQUIPA;CONDESUYOS;IRAY;658;284;374;68.65;2014
9012023;421;40606;SIERRA;AREQUIPA;CONDESUYOS;RIO GRANDE;2845;2131;714;499.20;2014
9012023;422;40607;SIERRA;AREQUIPA;CONDESUYOS;SALAMANCA;904;466;438;109.29;2014
9012023;423;40608;SIERRA;AREQUIPA;CONDESUYOS;YANAQUIHUA;5727;643;5084;150.59;2014
9012023;424;40701;COSTA;AREQUIPA;ISLAY;MOLLENDO;22703;21532;1171;4154.20;2014
9012023;425;40702;COSTA;AREQUIPA;ISLAY;COCACHACRA;9072;7339;1733;2142.87;2014
9012023;426;40703;COSTA;AREQUIPA;ISLAY;DEAN VALDIVIA;6608;5409;1199;1382.10;2014
9012023;427;40704;COSTA;AREQUIPA;ISLAY;ISLAY;6812;6812;0;1647.44;2014
9012023;428;40705;COSTA;AREQUIPA;ISLAY;MEJIA;1054;636;418;192.33;2014
9012023;429;40706;COSTA;AREQUIPA;ISLAY;PUNTA DE BOMBON;6527;6287;240;1520.58;2014
9012023;430;40801;SIERRA;AREQUIPA;LA UNIÓN;COTAHUASI;2962;1895;1067;443.83;2014
9012023;431;40802;SIERRA;AREQUIPA;LA UNIÓN;ALCA;2046;1468;578;343.86;2014
9012023;432;40803;SIERRA;AREQUIPA;LA UNIÓN;CHARCANA;569;323;246;75.61;2014
9012023;433;40804;SIERRA;AREQUIPA;LA UNIÓN;HUAYNACOTAS;2286;1017;1269;238.22;2014
9012023;434;40805;SIERRA;AREQUIPA;LA UNIÓN;PAMPAMARCA;1290;475;815;111.38;2014
9012023;435;40806;SIERRA;AREQUIPA;LA UNIÓN;PUYCA;2827;941;1886;220.53;2014
9012023;436;40807;SIERRA;AREQUIPA;LA UNIÓN;QUECHUALLA;243;52;191;12.08;2014
9012023;437;40808;SIERRA;AREQUIPA;LA UNIÓN;SAYLA;568;157;411;36.73;2014
9012023;438;40809;SIERRA;AREQUIPA;LA UNIÓN;TAURIA;326;173;153;40.52;2014
9012023;439;40810;SIERRA;AREQUIPA;LA UNIÓN;TOMEPAMPA;838;335;503;78.57;2014
9012023;440;40811;SIERRA;AREQUIPA;LA UNIÓN;TORO;834;302;532;70.77;2014
9012023;441;50101;SIERRA;AYACUCHO;HUAMANGA;AYACUCHO   ;91960;89185;2775;20917.42;2014
9012023;442;50102;SIERRA;AYACUCHO;HUAMANGA;ACOCRO;10497;1141;9356;267.28;2014
9012023;443;50103;SIERRA;AYACUCHO;HUAMANGA;ACOS VINCHOS;5839;713;5126;167.10;2014
9012023;444;50104;SIERRA;AYACUCHO;HUAMANGA;CARMEN ALTO ;20661;20038;623;5236.22;2014
9012023;445;50105;SIERRA;AYACUCHO;HUAMANGA;CHIARA;6840;1799;5041;253.27;2014
9012023;446;50106;SIERRA;AYACUCHO;HUAMANGA;OCROS   ;6315;1050;5265;245.93;2014
9012023;447;50107;SIERRA;AYACUCHO;HUAMANGA;PACAYCASA;3149;1426;1723;334.08;2014
9012023;448;50108;SIERRA;AYACUCHO;HUAMANGA;QUINUA;6203;2374;3829;556.09;2014
9012023;449;50109;SIERRA;AYACUCHO;HUAMANGA;SAN JOSE DE TICLLAS;2335;242;2093;56.75;2014
9012023;450;50110;SIERRA;AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;48770;47791;979;16177.21;2014
9012023;451;50111;SIERRA;AYACUCHO;HUAMANGA;SANTIAGO DE PISCHA;1586;604;982;141.51;2014
9012023;452;50112;SIERRA;AYACUCHO;HUAMANGA;SOCOS;7431;1163;6268;272.48;2014
9012023;453;50113;SIERRA;AYACUCHO;HUAMANGA;TAMBILLO;5186;213;4973;50.01;2014
9012023;454;50114;SIERRA;AYACUCHO;HUAMANGA;VINCHOS;16518;704;15814;164.92;2014
9012023;455;50115;SIERRA;AYACUCHO;HUAMANGA;JESUS NAZARENO;17663;16469;1194;4465.47;2014
9012023;456;50116;SIERRA;AYACUCHO;HUAMANGA;ANDRÉS AVELINO CÁCERES DORREGARAY   ;21242;20825;417;0.00;2014
9012023;457;50201;SIERRA;AYACUCHO;CANGALLO;CANGALLO;6758;2383;4375;347.98;2014
9012023;458;50202;SIERRA;AYACUCHO;CANGALLO;CHUSCHI;8015;3589;4426;1141.52;2014
9012023;459;50203;SIERRA;AYACUCHO;CANGALLO;LOS MOROCHUCOS;8187;2886;5301;676.02;2014
9012023;460;50204;SIERRA;AYACUCHO;CANGALLO;MARIA PARADO DE BELLIDO;2609;403;2206;94.35;2014
9012023;461;50205;SIERRA;AYACUCHO;CANGALLO;PARAS;4636;980;3656;229.69;2014
9012023;462;50206;SIERRA;AYACUCHO;CANGALLO;TOTOS;3760;1649;2111;386.32;2014
9012023;463;50301;SIERRA;AYACUCHO;HUANCA SANCOS;SANCOS;3580;3071;509;576.50;2014
9012023;464;50302;SIERRA;AYACUCHO;HUANCA SANCOS;CARAPO;2519;1910;609;447.41;2014
9012023;465;50303;SIERRA;AYACUCHO;HUANCA SANCOS;SACSAMARCA;1642;893;749;209.14;2014
9012023;466;50304;SIERRA;AYACUCHO;HUANCA SANCOS;SANTIAGO DE LUCANAMARCA;2645;1164;1481;272.65;2014
9012023;467;50401;SIERRA;AYACUCHO;HUANTA;HUANTA    ;39429;31129;8300;9037.70;2014
9012023;468;50402;SIERRA;AYACUCHO;HUANTA;AYAHUANCO   ;13634;3878;9756;908.50;2014
9012023;469;50403;SIERRA;AYACUCHO;HUANTA;HUAMANGUILLA;5020;1370;3650;320.93;2014
9012023;470;50404;SIERRA;AYACUCHO;HUANTA;IGUAIN;3105;536;2569;125.69;2014
9012023;471;50405;SIERRA;AYACUCHO;HUANTA;LURICOCHA;5014;1356;3658;317.61;2014
9012023;472;50406;SIERRA;AYACUCHO;HUANTA;SANTILLANA;7183;949;6234;222.40;2014
9012023;473;50407;SIERRA;AYACUCHO;HUANTA;SIVIA   ;14173;4492;9681;1052.27;2014
9012023;474;50408;SIERRA;AYACUCHO;HUANTA;LLOCHEGUA   ;10862;4846;6016;1135.21;2014
9012023;475;50409;SIERRA;AYACUCHO;HUANTA;CANAYRE  ;2953;1826;1127;0.00;2014
9012023;476;50410;SIERRA;AYACUCHO;HUANTA;UCHURACCAY   ;5193;529;4664;0.00;2014
9012023;477;50501;SIERRA;AYACUCHO;LA MAR;SAN MIGUEL;9493;3599;5894;713.08;2014
9012023;478;50502;SIERRA;AYACUCHO;LA MAR;ANCO;11086;2929;8157;580.35;2014
9012023;479;50503;SIERRA;AYACUCHO;LA MAR;AYNA;10530;7270;3260;2198.53;2014
9012023;480;50504;SIERRA;AYACUCHO;LA MAR;CHILCAS;3003;289;2714;67.74;2014
9012023;481;50505;SIERRA;AYACUCHO;LA MAR;CHUNGUI  ;7163;837;6326;196.06;2014
9012023;482;50506;SIERRA;AYACUCHO;LA MAR;LUIS CARRANZA;1088;112;976;26.30;2014
9012023;483;50507;SIERRA;AYACUCHO;LA MAR;SANTA ROSA;11294;6494;4800;1354.47;2014
9012023;484;50508;SIERRA;AYACUCHO;LA MAR;TAMBO;20194;10324;9870;2823.80;2014
9012023;485;50509;SIERRA;AYACUCHO;LA MAR;SAMUGARI;7968;4088;3880;957.74;2014
9012023;486;50510;SIERRA;AYACUCHO;LA MAR;ANCHIHUAY  ;5611;0;5611;0.00;2014
9012023;487;50601;SIERRA;AYACUCHO;LUCANAS;PUQUIO;13852;12761;1091;3490.38;2014
9012023;488;50602;SIERRA;AYACUCHO;LUCANAS;AUCARA;5299;4142;1157;970.28;2014
9012023;489;50603;SIERRA;AYACUCHO;LUCANAS;CABANA;4316;3938;378;922.51;2014
9012023;490;50604;SIERRA;AYACUCHO;LUCANAS;CARMEN SALCEDO;3917;3388;529;793.67;2014
9012023;491;50605;SIERRA;AYACUCHO;LUCANAS;CHAVIÑA;2064;1373;691;321.74;2014
9012023;492;50606;SIERRA;AYACUCHO;LUCANAS;CHIPAO;3778;1903;1875;445.78;2014
9012023;493;50607;SIERRA;AYACUCHO;LUCANAS;HUAC-HUAS;2777;724;2053;169.62;2014
9012023;494;50608;SIERRA;AYACUCHO;LUCANAS;LARAMATE;1500;638;862;149.47;2014
9012023;495;50609;SIERRA;AYACUCHO;LUCANAS;LEONCIO PRADO;1404;298;1106;69.83;2014
9012023;496;50610;SIERRA;AYACUCHO;LUCANAS;LLAUTA;1175;371;804;86.88;2014
9012023;497;50611;SIERRA;AYACUCHO;LUCANAS;LUCANAS;4057;2133;1924;499.76;2014
9012023;498;50612;SIERRA;AYACUCHO;LUCANAS;OCAÑA;2986;962;2024;225.46;2014
9012023;499;50613;SIERRA;AYACUCHO;LUCANAS;OTOCA;3028;928;2100;217.31;2014
9012023;500;50614;SIERRA;AYACUCHO;LUCANAS;SAISA;903;519;384;121.61;2014
9012023;501;50615;SIERRA;AYACUCHO;LUCANAS;SAN CRISTOBAL;2088;1199;889;280.82;2014
9012023;502;50616;SIERRA;AYACUCHO;LUCANAS;SAN JUAN;1516;1352;164;316.85;2014
9012023;503;50617;SIERRA;AYACUCHO;LUCANAS;SAN PEDRO;3047;1449;1598;339.38;2014
9012023;504;50618;SIERRA;AYACUCHO;LUCANAS;SAN PEDRO DE PALCO;1398;182;1216;42.63;2014
9012023;505;50619;SIERRA;AYACUCHO;LUCANAS;SANCOS;7013;1203;5810;281.92;2014
9012023;506;50620;SIERRA;AYACUCHO;LUCANAS;SANTA ANA DE HUAYCAHUACHO;679;665;14;155.87;2014
9012023;507;50621;SIERRA;AYACUCHO;LUCANAS;SANTA LUCIA;942;167;775;39.16;2014
9012023;508;50701;SIERRA;AYACUCHO;PARINACOCHAS;CORACORA;15342;10524;4818;2140.14;2014
9012023;509;50702;SIERRA;AYACUCHO;PARINACOCHAS;CHUMPI;2704;1840;864;431.17;2014
9012023;510;50703;SIERRA;AYACUCHO;PARINACOCHAS;CORONEL CASTAÑEDA;1789;270;1519;63.35;2014
9012023;511;50704;SIERRA;AYACUCHO;PARINACOCHAS;PACAPAUSA;2676;866;1810;202.86;2014
9012023;512;50705;SIERRA;AYACUCHO;PARINACOCHAS;PULLO;4848;3216;1632;753.51;2014
9012023;513;50706;SIERRA;AYACUCHO;PARINACOCHAS;PUYUSCA;2117;1032;1085;241.88;2014
9012023;514;50707;SIERRA;AYACUCHO;PARINACOCHAS;SAN FRANCISCO DE RAVACAYCO;744;192;552;45.06;2014
9012023;515;50708;SIERRA;AYACUCHO;PARINACOCHAS;UPAHUACHO;2618;266;2352;62.25;2014
9012023;516;50801;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;PAUSA;2835;2130;705;255.39;2014
9012023;517;50802;SIERRA;AYACUCHO;PAUCAR DEL SARA SARA;COLTA;1091;444;647;103.90;2014
